timestamp,TELEM/TWSB/PITCH,TELEM/TWSB/ROLL,TELEM/TWSB/ACCEL_X,TELEM/TWSB/ACCEL_Y,TELEM/TWSB/ACCEL_Z,TELEM/TWSB/GYRO_X,TELEM/TWSB/GYRO_Y,TELEM/TWSB/GYRO_Z,TELEM/TWSB/LEFT_SHAFT_RPS,TELEM/TWSB/LEFT_WHEEL_TRGT,TELEM/TWSB/LEFT_VOLTAGE,TELEM/TWSB/RIGHT_SHAFT_RPS,TELEM/TWSB/RIGHT_WHEEL_TRGT,TELEM/TWSB/RIGHT_VOLTAGE,TELEM/TWSB/LINEAR_VEL,TELEM/TWSB/LIN_VEL_TRGT,TELEM/TWSB/BALANCE_ANGLE,TELEM/TWSB/ANGULAR_VEL,TELEM/TWSB/ANG_VEL_TRGT,TELEM/TWSB/STEER_DIFF,TELEM/TWSB/XPOS,TELEM/TWSB/LQR_U
1742781354973190181,-0.365,-1.569,0.010,-0.025,0.920,33.855,-45.419,48.862,1.042,0.878,0.268,1.537,1.169,-0.177,0.324,0.247,-0.233,-0.150,-0.163,-0.046,18.841,0.000
1742781354983519285,0.039,-1.543,-0.026,0.016,0.949,18.166,-30.733,61.487,1.040,0.840,1.284,1.066,0.932,1.479,0.265,0.246,-0.440,-0.008,-0.182,-0.150,18.841,0.000
1742781354994126613,0.377,-1.704,0.005,-0.009,1.090,14.970,-25.709,75.259,1.017,0.610,-0.119,1.065,0.910,0.518,0.262,0.246,-0.447,-0.015,-0.182,-0.164,18.842,0.000
1742781355003506952,0.641,-2.111,0.035,-0.170,1.035,26.039,-24.656,90.084,0.522,0.510,1.108,1.042,0.837,0.684,0.197,0.247,-0.676,-0.157,-0.193,-0.064,18.842,0.000
1742781355013142181,0.755,-2.871,0.052,-0.180,0.891,29.779,-25.694,98.542,0.546,0.509,0.627,1.042,0.638,-0.222,0.199,0.247,-0.669,-0.150,-0.193,-0.079,18.843,0.000
1742781355023370951,0.106,-2.808,0.184,-0.063,0.798,48.935,-62.517,65.229,0.521,0.874,1.363,1.066,1.032,0.439,0.199,0.247,-0.669,-0.165,-0.193,-0.069,18.843,0.000
1742781355033168922,-0.722,-3.166,0.078,-0.036,0.880,39.962,-91.633,48.282,0.547,1.094,2.225,1.042,1.232,1.373,0.200,0.247,-0.669,-0.150,-0.193,-0.081,18.844,0.000
1742781355043566507,-1.311,-3.029,0.058,-0.014,0.967,50.558,-103.709,46.954,1.042,1.170,1.165,1.042,1.332,1.556,0.262,0.242,-0.451,-0.000,-0.225,-0.192,18.844,0.000
1742781355053209922,-1.941,-2.713,0.060,0.030,0.920,50.069,-110.946,47.549,1.042,1.342,1.864,1.537,1.726,1.603,0.324,0.242,-0.214,-0.150,-0.225,-0.111,18.845,0.000
1742781355063472877,-2.341,-2.042,-0.070,0.082,1.071,45.913,-111.821,37.447,1.040,1.595,2.756,1.068,1.817,3.220,0.265,0.242,-0.421,-0.008,-0.225,-0.217,18.845,0.000
1742781355073186662,-2.091,-1.898,-0.190,-0.097,1.165,42.252,-83.297,28.282,1.017,1.248,1.550,1.042,1.682,2.533,0.259,0.242,-0.442,-0.007,-0.225,-0.224,18.846,0.000
1742781355083560711,-1.606,-2.202,0.020,-0.134,0.968,49.520,-46.030,41.671,1.042,1.129,1.227,1.538,1.577,1.121,0.324,0.237,-0.213,-0.150,-0.238,-0.126,18.846,0.000
1742781355093734573,-1.448,-2.425,0.049,-0.064,0.973,42.878,-38.015,41.641,1.042,1.405,2.374,1.538,1.658,1.804,0.324,0.237,-0.198,-0.150,-0.238,-0.138,18.847,0.000
1742781355103569044,-1.192,-2.635,-0.010,-0.046,0.990,46.802,-35.710,55.182,1.042,1.354,2.046,1.561,1.630,1.479,0.327,0.254,-0.187,-0.157,-0.240,-0.136,18.848,0.000
1742781355113120217,-0.738,-2.474,-0.029,0.034,1.013,42.726,-28.671,54.939,1.042,1.219,1.787,1.562,1.490,1.204,0.327,0.254,-0.244,-0.158,-0.240,-0.139,18.848,0.000
1742781355123869990,-0.381,-2.310,0.054,-0.037,0.941,46.084,-21.999,51.091,1.043,1.191,1.320,1.538,1.469,0.819,0.324,0.254,-0.254,-0.150,-0.240,-0.147,18.849,0.000
1742781355133186328,-0.242,-2.305,0.060,-0.034,0.938,43.489,-25.389,50.557,1.043,1.197,1.548,1.561,1.492,1.028,0.327,0.254,-0.243,-0.157,-0.240,-0.145,18.850,0.000
1742781355143530173,-0.219,-2.454,0.059,-0.079,0.929,45.199,-35.800,54.083,1.042,1.231,1.648,1.068,1.520,2.303,0.265,0.262,-0.461,-0.008,-0.246,-0.256,18.850,0.000
1742781355153176976,-0.160,-2.568,0.022,-0.042,0.936,45.764,-39.831,56.786,0.572,1.024,1.992,1.068,1.536,2.064,0.206,0.262,-0.696,-0.150,-0.246,-0.163,18.851,0.000
1742781355163423654,-0.046,-2.577,0.034,-0.055,0.948,47.397,-39.068,56.771,1.018,0.992,0.757,1.066,1.319,1.462,0.262,0.262,-0.500,-0.015,-0.246,-0.265,18.851,0.000
1742781355173138513,-0.046,-2.479,0.062,-0.010,0.975,46.222,-38.763,56.755,1.042,0.955,1.258,1.538,1.485,1.384,0.324,0.262,-0.282,-0.150,-0.246,-0.173,18.852,0.000
1742781355183554117,-0.177,-2.412,0.066,-0.041,0.915,47.810,-50.701,54.282,1.042,1.156,1.771,1.562,1.502,1.396,0.327,0.267,-0.271,-0.158,-0.261,-0.170,18.852,0.000
1742781355193575923,-0.294,-2.490,0.016,-0.106,0.972,47.642,-55.312,55.351,1.536,1.181,0.400,1.043,1.522,2.458,0.324,0.267,-0.299,0.150,-0.261,-0.408,18.853,0.000
1742781355203548710,-0.382,-2.636,0.062,-0.054,0.923,46.955,-55.099,64.771,1.042,0.974,0.787,1.562,1.791,1.564,0.327,0.270,-0.288,-0.158,-0.274,-0.196,18.854,0.000
1742781355213138679,-0.528,-2.600,0.042,-0.029,0.950,45.840,-58.305,68.694,1.042,1.226,1.652,1.068,1.619,2.611,0.265,0.270,-0.516,-0.008,-0.274,-0.318,18.854,0.000
1742781355223852619,-0.484,-2.770,0.013,-0.091,0.985,48.252,-53.893,78.907,0.572,0.976,1.859,1.538,1.613,1.154,0.265,0.270,-0.516,-0.293,-0.274,-0.118,18.855,0.000
1742781355233185049,-0.518,-2.873,0.069,-0.061,0.910,49.993,-51.190,82.725,1.042,1.220,1.524,1.562,1.457,0.927,0.327,0.270,-0.298,-0.158,-0.274,-0.216,18.855,0.000
1742781355243522931,-0.709,-2.925,0.061,-0.079,0.921,51.947,-56.106,79.809,1.513,1.283,0.940,1.538,1.716,2.011,0.383,0.271,-0.101,-0.008,-0.279,-0.330,18.856,0.000
1742781355253185734,-0.705,-2.879,-0.006,-0.036,0.961,50.573,-60.503,77.122,1.042,1.162,1.982,1.538,1.821,2.473,0.324,0.271,-0.311,-0.150,-0.279,-0.237,18.857,0.000
1742781355263390930,-0.423,-2.818,-0.006,0.001,1.023,41.367,-42.489,79.411,1.066,1.071,1.006,1.539,1.546,1.117,0.327,0.271,-0.299,-0.143,-0.279,-0.247,18.858,0.000
1742781355273136067,-0.300,-2.629,0.068,-0.013,1.023,45.168,-38.778,88.496,1.042,1.102,1.310,1.562,1.595,1.348,0.327,0.271,-0.300,-0.158,-0.279,-0.240,18.858,0.000
1742781355283571135,-0.427,-2.658,0.081,-0.086,0.879,47.825,-44.747,89.794,1.066,1.233,1.445,1.562,1.713,1.518,0.330,0.269,-0.288,-0.150,-0.281,-0.249,18.859,0.000
1742781355293681793,-0.654,-2.846,0.077,-0.088,0.885,48.100,-51.786,86.908,1.536,1.313,0.603,1.562,1.811,1.852,0.389,0.269,-0.076,-0.008,-0.281,-0.358,18.860,0.000
1742781355303577764,-0.646,-2.994,-0.014,-0.103,0.988,53.107,-55.526,78.069,1.043,1.200,2.047,1.562,1.917,2.641,0.327,0.267,-0.292,-0.157,-0.281,-0.257,18.860,0.000
1742781355313117345,-0.489,-3.057,0.021,-0.042,0.975,53.596,-47.373,80.847,1.043,1.179,1.208,1.562,1.694,1.327,0.327,0.267,-0.283,-0.157,-0.281,-0.261,18.861,0.000
1742781355324784846,-0.317,-2.934,-0.015,-0.032,0.990,50.726,-43.725,83.931,1.042,1.118,1.637,1.562,1.640,1.775,0.327,0.267,-0.283,-0.158,-0.281,-0.264,18.862,0.000
1742781355333049751,-0.212,-2.659,0.042,0.036,0.874,43.840,-39.236,90.511,1.536,1.147,0.178,2.056,1.676,0.342,0.451,0.267,0.152,-0.157,-0.281,-0.268,18.862,0.000
1742781355343534615,-0.225,-2.420,0.057,-0.010,0.980,38.405,-44.732,97.442,1.066,1.288,2.468,1.563,1.824,2.712,0.330,0.271,-0.271,-0.150,-0.279,-0.277,18.863,0.000
1742781355353224937,-0.229,-2.426,-0.004,-0.033,0.973,37.962,-49.816,98.740,1.042,1.170,0.923,1.564,1.725,1.144,0.327,0.271,-0.293,-0.158,-0.279,-0.274,18.864,0.000
1742781355363397133,-0.132,-2.664,0.028,-0.121,0.929,38.039,-45.999,92.984,0.570,1.120,2.486,1.586,1.668,1.499,0.271,0.271,-0.491,-0.308,-0.279,-0.169,18.864,0.000
1742781355373101585,-0.159,-3.024,0.056,-0.107,0.979,36.833,-42.976,91.504,1.042,1.204,1.261,1.563,1.541,0.950,0.327,0.271,-0.294,-0.158,-0.279,-0.277,18.865,0.000
1742781355383542041,-0.270,-3.247,0.064,-0.072,0.921,41.474,-51.724,98.923,1.043,1.184,1.877,1.562,1.738,2.092,0.327,0.271,-0.293,-0.157,-0.276,-0.281,18.866,0.000
1742781355393267474,-0.480,-3.345,0.067,-0.061,0.915,43.092,-56.717,100.710,1.043,1.273,1.716,1.587,1.836,1.893,0.331,0.271,-0.285,-0.165,-0.276,-0.277,18.866,0.000
1742781355403631153,-0.657,-3.467,0.034,-0.095,0.977,43.901,-61.602,102.191,0.572,1.315,3.075,1.587,1.868,2.101,0.271,0.269,-0.492,-0.308,-0.272,-0.176,18.867,0.000
1742781355413211103,-0.527,-3.549,-0.048,-0.069,1.025,44.344,-60.976,105.733,1.042,1.222,1.617,1.564,1.574,1.344,0.327,0.269,-0.289,-0.158,-0.272,-0.281,18.868,0.000
1742781355424768901,-0.588,-3.592,0.072,-0.050,0.942,41.840,-52.122,105.427,1.042,1.294,2.043,2.057,1.856,1.090,0.389,0.269,-0.071,-0.308,-0.272,-0.175,18.868,0.000
1742781355433210400,-0.691,-3.513,0.006,-0.004,0.969,40.985,-57.038,107.442,1.536,1.495,1.642,1.564,1.846,2.553,0.390,0.269,-0.069,-0.008,-0.272,-0.393,18.869,0.000
1742781355443563226,-0.608,-3.433,0.002,-0.041,1.005,39.031,-54.488,104.206,1.536,1.238,0.605,1.587,2.024,2.503,0.393,0.266,-0.058,-0.015,-0.262,-0.396,18.870,0.000
1742781355453133529,-0.392,-3.431,0.014,-0.062,0.988,36.411,-40.769,103.718,1.536,1.155,0.522,2.059,1.947,1.311,0.452,0.266,0.161,-0.158,-0.262,-0.292,18.871,0.000
1742781355463380873,-0.355,-3.704,0.033,-0.145,0.920,38.924,-39.893,109.977,1.536,1.403,1.310,2.057,1.987,1.607,0.452,0.266,0.161,-0.158,-0.262,-0.296,18.872,0.000
1742781355473175843,-0.270,-4.108,0.031,-0.120,0.915,41.229,-39.373,118.618,1.066,1.382,2.086,2.082,1.973,1.211,0.396,0.266,-0.034,-0.308,-0.262,-0.189,18.872,0.000
1742781355483603429,-0.076,-4.364,-0.009,-0.125,0.940,46.894,-38.518,118.328,1.066,1.348,1.869,2.059,1.726,0.537,0.393,0.264,-0.044,-0.301,-0.249,-0.193,18.873,0.000
1742781355493112658,0.180,-4.612,0.010,-0.124,0.907,58.633,-28.477,109.566,1.538,1.275,0.749,2.057,1.661,0.567,0.452,0.264,0.173,-0.157,-0.249,-0.287,18.874,0.000
1742781355503516781,0.409,-4.595,0.014,-0.089,0.990,66.329,-27.038,98.908,1.068,1.177,2.029,1.564,1.751,2.358,0.331,0.269,-0.250,-0.150,-0.236,-0.295,18.875,0.000
1742781355513088120,0.630,-4.355,0.022,-0.038,1.076,66.298,-27.358,86.618,1.043,0.978,0.536,2.057,1.568,-0.337,0.390,0.269,-0.061,-0.307,-0.236,-0.174,18.876,0.000
1742781355524744325,0.765,-3.741,0.034,0.097,0.999,57.535,-30.274,77.305,1.536,1.107,0.615,1.092,1.454,2.666,0.330,0.269,-0.268,0.135,-0.236,-0.494,18.876,0.000
1742781355533049657,0.809,-2.926,0.039,0.103,0.916,45.937,-36.959,70.882,1.042,0.694,0.166,1.563,1.682,1.446,0.327,0.269,-0.278,-0.158,-0.236,-0.292,18.877,0.000
1742781355543444817,0.638,-2.524,0.152,-0.074,0.851,41.703,-43.496,72.343,1.042,0.953,0.895,1.562,1.536,1.220,0.327,0.270,-0.278,-0.158,-0.227,-0.294,18.878,0.000
1742781355553099398,-0.064,-2.898,0.131,-0.138,0.867,42.710,-64.167,91.534,1.066,1.277,1.542,1.562,1.865,1.951,0.330,0.270,-0.270,-0.150,-0.227,-0.295,18.878,0.000
1742781355563432816,-0.623,-3.250,0.059,-0.111,0.928,44.665,-81.602,106.160,1.042,1.348,2.009,1.563,1.938,2.367,0.327,0.270,-0.281,-0.158,-0.227,-0.292,18.879,0.000
1742781355573092138,-1.109,-3.585,0.057,-0.124,0.934,50.043,-93.156,102.569,1.537,1.489,0.969,2.057,2.073,1.315,0.452,0.270,0.156,-0.158,-0.227,-0.294,18.880,0.000
1742781355583569206,-1.589,-3.670,0.011,-0.035,1.009,51.184,-98.167,100.679,1.066,1.789,3.588,2.059,2.377,2.811,0.393,0.269,-0.050,-0.301,-0.219,-0.192,18.881,0.000
1742781355593328399,-1.529,-3.575,-0.201,-0.098,1.201,50.390,-86.839,100.084,1.066,1.672,2.905,1.587,2.056,2.771,0.333,0.269,-0.253,-0.158,-0.219,-0.288,18.881,0.000
1742781355603532632,-1.078,-3.184,-0.044,0.107,1.057,48.481,-51.740,105.595,1.561,1.416,0.575,2.059,1.993,0.959,0.455,0.271,0.173,-0.151,-0.208,-0.295,18.882,0.000
1742781355613071675,-0.945,-3.176,0.046,-0.103,0.862,46.869,-39.255,92.736,1.538,1.640,2.125,2.059,2.231,2.490,0.452,0.271,0.155,-0.158,-0.208,-0.284,18.883,0.000
1742781355624735065,-0.783,-3.346,-0.048,-0.014,0.910,36.771,-39.465,96.358,1.538,1.632,1.661,1.589,2.200,3.103,0.393,0.271,-0.051,-0.015,-0.208,-0.390,18.884,0.000
1742781355633126749,-0.271,-3.160,-0.040,0.046,1.186,33.932,-27.496,101.748,1.562,1.258,0.424,2.082,2.037,1.256,0.458,0.271,0.178,-0.157,-0.208,-0.292,18.885,0.000
1742781355643440557,0.091,-3.049,0.029,-0.036,1.005,38.054,-20.457,104.618,1.561,1.404,1.309,2.083,1.987,1.666,0.458,0.274,0.179,-0.158,-0.193,-0.293,18.886,0.000
1742781355653051508,0.229,-3.444,0.051,-0.146,0.909,42.490,-21.618,105.515,1.538,1.429,1.092,2.082,2.014,1.399,0.455,0.274,0.160,-0.165,-0.193,-0.278,18.887,0.000
1742781355663335963,0.371,-3.879,0.046,-0.148,1.007,45.000,-24.854,104.847,1.538,1.390,1.026,2.082,1.947,1.266,0.455,0.274,0.161,-0.165,-0.193,-0.279,18.887,0.000
1742781355673095119,0.471,-4.102,0.043,-0.078,0.914,45.901,-29.129,104.984,1.068,1.369,2.095,2.083,1.928,1.205,0.396,0.274,-0.044,-0.308,-0.193,-0.176,18.888,0.000
1742781355683536983,0.578,-4.131,0.021,-0.065,0.894,46.787,-31.480,105.305,1.561,1.355,0.636,1.589,1.707,1.622,0.396,0.275,-0.044,-0.008,-0.178,-0.391,18.889,0.000
1742781355693253286,0.656,-3.912,0.036,-0.013,0.973,45.424,-35.132,105.981,1.043,1.103,1.545,2.082,1.885,1.135,0.393,0.275,-0.058,-0.315,-0.178,-0.162,18.890,0.000
1742781355703544279,0.662,-3.771,0.042,-0.055,0.916,45.718,-38.091,104.542,1.537,1.317,0.820,1.587,1.640,1.686,0.393,0.274,-0.057,-0.015,-0.161,-0.376,18.891,0.000
1742781355713089730,0.616,-3.777,0.042,-0.062,0.948,45.352,-40.427,103.061,1.537,1.096,0.304,1.587,1.848,2.203,0.393,0.274,-0.053,-0.015,-0.161,-0.369,18.891,0.000
1742781355723359444,0.540,-3.888,0.044,-0.106,0.953,47.168,-43.938,100.786,1.066,1.104,1.419,2.059,1.841,1.029,0.393,0.274,-0.052,-0.301,-0.161,-0.165,18.892,0.000
1742781355733123878,0.320,-4.112,0.072,-0.073,0.911,41.651,-53.487,106.845,1.561,1.378,0.822,1.587,1.708,1.776,0.396,0.274,-0.041,-0.008,-0.161,-0.374,18.893,0.000
1742781355743536223,-0.011,-4.061,0.058,-0.053,0.978,45.550,-62.534,113.916,1.068,1.285,1.777,1.587,2.033,2.555,0.334,0.273,-0.258,-0.157,-0.142,-0.270,18.894,0.000
1742781355753179822,-0.315,-4.014,0.050,-0.049,0.899,44.909,-68.595,114.771,1.066,1.400,1.646,1.588,1.940,1.922,0.334,0.273,-0.254,-0.158,-0.142,-0.256,18.894,0.000
1742781355763430055,-0.636,-4.062,0.047,-0.084,0.927,46.558,-71.755,113.351,1.561,1.507,1.103,2.082,2.019,1.308,0.458,0.273,0.182,-0.158,-0.142,-0.256,18.895,0.000
1742781355773098655,-0.901,-4.196,0.010,-0.132,0.969,48.955,-76.411,111.916,1.538,1.708,2.389,2.057,2.219,2.601,0.452,0.273,0.162,-0.157,-0.142,-0.255,18.896,0.000
1742781355784008540,-0.911,-4.426,-0.074,-0.117,1.070,47.871,-71.099,120.221,1.068,1.664,2.868,2.059,2.175,1.953,0.393,0.277,-0.043,-0.300,-0.124,-0.151,18.897,0.000
1742781355793184266,-0.557,-4.228,-0.087,0.061,1.098,43.413,-52.366,126.297,1.066,1.536,2.423,1.588,1.838,2.123,0.334,0.277,-0.264,-0.158,-0.124,-0.236,18.898,0.000
1742781355803529482,-0.311,-3.946,0.030,-0.025,0.935,46.634,-33.862,115.397,1.538,1.433,0.604,2.082,1.904,0.649,0.455,0.279,0.161,-0.165,-0.103,-0.230,18.899,0.000
1742781355813114432,-0.200,-3.931,0.039,-0.046,0.944,42.360,-32.335,108.939,1.562,1.553,2.071,1.587,2.013,3.342,0.396,0.279,-0.052,-0.008,-0.103,-0.329,18.899,0.000
1742781355823416907,-0.112,-3.929,0.042,-0.091,0.955,45.275,-34.320,107.748,1.562,1.394,0.622,1.589,2.051,2.361,0.396,0.279,-0.051,-0.008,-0.103,-0.331,18.900,0.000
1742781355833103099,-0.073,-4.013,0.043,-0.067,0.944,43.871,-36.885,106.557,1.538,1.402,1.034,2.059,2.064,1.605,0.452,0.279,0.146,-0.158,-0.103,-0.225,18.901,0.000
1742781355843520870,-0.076,-4.096,0.044,-0.091,0.939,46.833,-39.496,104.572,1.068,1.579,2.917,2.083,2.028,1.779,0.396,0.280,-0.049,-0.308,-0.079,-0.114,18.902,0.000
1742781355853145988,-0.095,-4.071,0.018,-0.037,0.967,44.894,-45.007,103.198,1.068,1.656,2.477,2.059,1.883,0.856,0.393,0.280,-0.063,-0.300,-0.079,-0.095,18.903,0.000
1742781355863467462,0.022,-3.930,-0.006,-0.031,1.002,44.649,-42.518,102.328,1.091,1.590,2.668,2.059,1.780,1.004,0.396,0.280,-0.052,-0.293,-0.079,-0.094,18.903,0.000
1742781355873117006,0.163,-3.792,0.022,-0.023,0.948,42.833,-37.297,100.557,1.068,1.554,2.596,1.587,1.741,1.993,0.334,0.280,-0.269,-0.157,-0.079,-0.186,18.904,0.000
1742781355883436591,0.213,-3.780,0.036,-0.063,0.909,43.336,-36.702,97.488,1.068,1.403,1.845,2.059,1.775,0.550,0.393,0.280,-0.061,-0.300,-0.056,-0.080,18.905,0.000
1742781355893041987,0.357,-3.793,0.019,0.009,0.985,32.039,-35.679,97.137,1.561,1.464,1.637,1.564,1.624,2.204,0.393,0.280,-0.061,-0.001,-0.056,-0.275,18.906,0.000
1742781355903425072,0.434,-3.646,0.036,-0.071,1.055,41.504,-35.648,98.053,1.562,1.257,0.694,2.059,1.807,1.014,0.455,0.280,0.158,-0.150,-0.034,-0.168,18.907,0.000
1742781355913052283,0.449,-3.856,0.033,-0.126,0.883,43.214,-38.686,96.481,1.562,1.422,1.419,1.587,1.757,2.359,0.396,0.280,-0.050,-0.008,-0.034,-0.253,18.907,0.000
1742781355923232145,0.427,-4.123,0.038,-0.108,0.909,42.741,-39.419,94.771,1.538,1.277,0.429,2.059,1.782,0.583,0.452,0.280,0.147,-0.158,-0.034,-0.144,18.908,0.000
1742781355933075820,0.410,-4.268,0.028,-0.057,0.938,43.352,-44.427,93.565,1.068,1.419,2.594,1.588,1.706,2.223,0.334,0.280,-0.266,-0.158,-0.034,-0.140,18.909,0.000
1742781355943351146,0.362,-4.098,0.039,0.014,0.921,42.939,-45.847,92.679,1.561,1.316,0.102,2.082,1.596,-0.294,0.458,0.280,0.169,-0.158,-0.011,-0.136,18.910,0.000
1742781355953029245,0.181,-3.776,0.066,0.013,0.922,43.092,-50.442,88.374,1.068,1.521,3.044,2.059,1.793,1.490,0.393,0.280,-0.057,-0.300,-0.011,-0.012,18.911,0.000
1742781355963301071,-0.086,-3.485,0.048,0.014,0.910,41.581,-60.366,78.832,1.068,1.662,2.380,2.059,1.686,0.216,0.393,0.280,-0.057,-0.300,-0.011,-0.003,18.911,0.000
1742781355973029597,-0.327,-3.615,0.032,-0.085,0.952,43.566,-68.793,69.259,1.068,1.727,2.939,2.057,1.734,0.721,0.393,0.280,-0.057,-0.300,-0.011,0.005,18.912,0.000
1742781355983459942,-0.508,-3.643,-0.006,-0.025,0.974,42.985,-70.198,68.893,1.561,1.778,1.939,1.564,1.768,2.044,0.393,0.280,-0.056,-0.001,0.011,-0.205,18.913,0.000
1742781355993015560,-0.449,-3.353,-0.055,0.051,1.034,42.710,-65.465,62.954,1.562,1.478,1.425,2.059,1.887,1.344,0.455,0.280,0.163,-0.150,0.011,-0.080,18.914,0.000
1742781356003455312,-0.465,-3.121,0.033,-0.013,1.019,42.023,-57.297,50.618,1.562,1.763,2.065,1.587,1.922,2.511,0.396,0.280,-0.043,-0.008,0.032,-0.179,18.915,0.000
1742781356013032597,-0.594,-3.106,-0.003,0.005,0.933,39.108,-59.740,46.130,1.562,1.691,1.345,1.587,2.049,2.266,0.396,0.280,-0.043,-0.008,0.032,-0.163,18.915,0.000
1742781356023268292,-0.560,-2.953,0.031,-0.062,0.996,41.443,-55.190,39.763,1.562,1.666,1.649,1.587,1.992,2.491,0.396,0.280,-0.042,-0.008,0.032,-0.162,18.916,0.000
1742781356033063819,-0.520,-3.233,-0.018,-0.166,1.037,42.191,-53.114,41.519,1.562,1.656,1.862,2.057,1.980,1.577,0.455,0.280,0.166,-0.150,0.032,-0.057,18.917,0.000
1742781356043426126,-0.475,-3.434,0.035,-0.071,0.968,41.810,-46.641,55.152,1.562,1.869,2.426,1.587,1.983,2.763,0.396,0.280,-0.040,-0.008,0.049,-0.155,18.918,0.000
1742781356053079281,-0.314,-3.414,-0.007,-0.080,0.969,41.657,-39.923,56.374,1.562,1.645,1.428,1.587,1.956,2.233,0.396,0.280,-0.039,-0.008,0.049,-0.142,18.919,0.000
1742781356063410978,-0.109,-3.541,0.018,-0.016,0.769,29.428,-34.488,59.626,1.562,1.604,1.619,1.587,1.888,2.359,0.396,0.280,-0.039,-0.008,0.049,-0.140,18.920,0.000
1742781356073057021,-0.013,-3.618,0.036,-0.015,0.790,11.336,-31.969,66.236,1.562,1.623,1.624,1.589,1.904,2.351,0.396,0.280,-0.037,-0.008,0.049,-0.138,18.920,0.000
1742781356083271161,0.181,-3.330,0.007,0.059,1.161,17.895,-30.203,89.944,1.539,1.528,1.616,2.082,1.804,1.081,0.455,0.280,0.170,-0.165,0.064,-0.022,18.921,0.000
1742781356093250652,0.416,-3.653,0.005,-0.176,0.811,37.443,-28.366,90.557,1.562,1.622,2.082,1.587,1.667,2.230,0.396,0.280,-0.035,-0.008,0.064,-0.120,18.922,0.000
1742781356103245939,0.672,-4.160,0.006,-0.089,0.741,50.680,-20.931,87.046,1.562,1.372,0.859,1.587,1.611,1.467,0.396,0.280,-0.034,-0.008,0.064,-0.117,18.923,0.000
1742781356113003354,1.030,-4.794,-0.009,-0.468,1.176,75.535,-13.893,83.030,1.068,1.202,2.073,1.587,1.437,1.479,0.334,0.280,-0.251,-0.157,0.064,-0.006,18.923,0.000
1742781356123359124,1.362,-5.381,0.026,-0.097,0.966,47.498,-12.719,72.847,1.538,1.126,0.281,1.564,1.138,0.331,0.390,0.279,-0.054,-0.008,0.081,-0.108,18.924,0.000
1742781356132947945,1.381,-4.569,0.110,0.144,0.814,62.985,-17.465,59.275,1.561,1.101,0.636,1.564,1.318,1.226,0.393,0.279,-0.040,-0.001,0.081,-0.099,18.925,0.000
1742781356143313235,0.990,-3.468,0.115,0.127,0.852,49.474,-39.373,25.473,1.561,1.295,0.652,1.564,1.493,1.186,0.393,0.279,-0.039,-0.001,0.099,-0.097,18.926,0.000
1742781356152876056,0.395,-2.942,0.110,0.006,0.864,47.046,-62.778,11.045,2.033,1.474,-0.171,1.563,1.668,1.490,0.452,0.279,0.169,0.142,0.099,-0.185,18.927,0.000
1742781356163380957,0.085,-2.876,-0.006,-0.046,1.004,48.883,-78.400,19.927,1.562,1.373,1.484,1.562,1.743,2.451,0.393,0.279,-0.037,-0.000,0.099,-0.082,18.928,0.000
1742781356173090797,-0.112,-2.702,-0.001,-0.034,0.967,49.062,-76.259,18.160,1.562,1.461,0.808,1.587,1.626,1.219,0.396,0.279,-0.026,-0.007,0.099,-0.074,18.928,0.000
1742781356183337456,-0.296,-2.621,0.001,-0.036,0.978,46.634,-73.923,17.198,1.562,1.522,1.322,2.057,1.670,0.557,0.455,0.280,0.182,-0.150,0.118,0.033,18.929,0.000
1742781356193244761,-0.472,-2.505,0.010,-0.007,0.972,42.909,-72.931,17.030,1.562,1.753,2.162,2.057,1.686,0.874,0.455,0.280,0.178,-0.150,0.118,0.054,18.930,0.000
1742781356203204196,-0.628,-2.445,-0.008,-0.036,0.992,38.825,-70.383,21.702,2.057,1.844,0.862,1.587,1.735,1.782,0.458,0.280,0.190,0.142,0.118,-0.151,18.931,0.000
1742781356212955814,-0.617,-2.539,-0.019,-0.097,0.970,43.474,-64.122,29.656,2.057,1.618,0.431,1.562,1.920,2.409,0.455,0.280,0.180,0.150,0.118,-0.157,18.932,0.000
1742781356223396289,-0.438,-2.627,-0.074,-0.012,1.065,43.016,-54.396,34.420,1.561,1.529,1.590,2.057,1.843,1.220,0.455,0.281,0.181,-0.150,0.129,0.061,18.933,0.000
1742781356232990981,-0.179,-2.660,-0.011,-0.083,1.037,42.527,-43.877,24.526,1.561,1.717,1.791,2.057,1.595,0.361,0.455,0.281,0.180,-0.150,0.129,0.077,18.934,0.000
1742781356243342270,0.094,-2.884,-0.001,-0.089,0.967,42.308,-31.011,32.986,1.564,1.651,1.811,1.563,1.497,1.494,0.393,0.278,-0.036,0.000,0.139,-0.024,18.935,0.000
1742781356252861405,0.266,-2.962,0.018,-0.022,0.958,38.680,-30.289,36.542,1.562,1.486,0.970,2.033,1.535,0.003,0.452,0.278,0.180,-0.142,0.139,0.091,18.935,0.000
1742781356263287306,0.434,-2.855,0.013,-0.013,0.906,40.680,-30.518,38.389,1.562,1.601,2.008,1.561,1.420,1.620,0.393,0.278,-0.027,0.000,0.139,-0.005,18.936,0.000
1742781356272981498,0.655,-2.854,-0.005,-0.072,0.917,47.199,-29.205,37.733,2.057,1.347,-0.408,1.563,1.358,0.845,0.455,0.278,0.193,0.150,0.139,-0.110,18.937,0.000
